Sample in Buffer,Sample in Window,TRIGGER,u_ila_adc/probe[63:0]
997,997,0,4a01e80000000000
998,998,0,4a01e80000000000
999,999,0,4a01e80000000004
1000,1000,0,4a01e80000000004
1001,1001,0,4a01e80000000000
1002,1002,0,4a01e80000000000
1003,1003,0,4821e80000000004
1004,1004,0,4821e80000000004
1005,1005,0,4821e80000000000
1006,1006,0,4821e80000000000
1007,1007,0,4801f00000000004
1008,1008,0,4801f00000000004
1009,1009,0,6901f00000000000
1010,1010,0,6c01f00000000000
1011,1011,0,6c01f00000000004
1012,1012,0,6c01f00000000004
1013,1013,0,6c01f00000000000
1014,1014,0,6c01f00000000000
1015,1015,0,6c01f00000000004
1016,1016,0,6c01f00000000004
1017,1017,0,6c01f00000000000
1018,1018,0,6801f00000000000
1019,1019,0,6841f00000000004
1020,1020,0,6841f00000000004
1021,1021,0,6841f00000000000
1022,1022,0,6841f00000000000
1023,1023,0,6801f00000000004
1024,1024,1,4881f00000000004
1025,1025,0,4a01f00000000000
1026,1026,0,4a01f00000000000
1027,1027,0,4a01f00000000004
1028,1028,0,4a01f00000000004
1029,1029,0,4a01f00000000000
1030,1030,0,4a01f00000000000
1031,1031,0,4a21f00000000004
1032,1032,0,4a21f00000000004
1033,1033,0,4821f00000000000
1034,1034,0,4821f00000000000
1035,1035,0,4801f80000000004
1036,1036,0,4801f80000000004
1037,1037,0,4801f80000000000
1038,1038,0,4801f80000000000
1039,1039,0,6901f80000000004
1040,1040,0,6c01f80000000004
1041,1041,0,6c01f80000000000
1042,1042,0,6c01f80000000000
1043,1043,0,6c01f80000000004
1044,1044,0,6c01f80000000004
1045,1045,0,6c01f80000000000
1046,1046,0,6c01f80000000000
1047,1047,0,6c41f80000000004
1048,1048,0,6841f80000000004
1049,1049,0,6841f80000000000
1050,1050,0,6841f80000000000
1051,1051,0,6801f80000000004
1052,1052,0,6801f80000000004
1053,1053,0,6801f80000000000
1054,1054,0,4881f80000000000
1055,1055,0,4a01f80000000004
1056,1056,0,4a01f80000000004
1057,1057,0,4a01f80000000000
1058,1058,0,4a01f80000000000
1059,1059,0,4a01f80000000004
1060,1060,0,4a01f80000000004
1061,1061,0,4a01f80000000000
1062,1062,0,4a01f80000000000
1063,1063,0,4821f80000000004
1064,1064,0,4821f80000000004
1065,1065,0,4821f80000000000
1066,1066,0,4821f80000000000
1067,1067,0,4802000000000004
1068,1068,0,4802000000000004
1069,1069,0,6902000000000000
1070,1070,0,6c02000000000000
1071,1071,0,6c02000000000004
1072,1072,0,6c02000000000004
1073,1073,0,6c02000000000000
1074,1074,0,6c02000000000000
1075,1075,0,6c02000000000004
1076,1076,0,6c02000000000004
1077,1077,0,6c02000000000000
1078,1078,0,6802000000000000
1079,1079,0,6842000000000004
1080,1080,0,6842000000000004
1081,1081,0,6842000000000000
1082,1082,0,6842000000000000
1083,1083,0,6802000000000004
1084,1084,0,4882000000000004
1085,1085,0,4a02000000000000
1086,1086,0,4a02000000000000
1087,1087,0,4a02000000000004
1088,1088,0,4a02000000000004
1089,1089,0,4a02000000000000
1090,1090,0,4a02000000000000
1091,1091,0,4a22000000000004
1092,1092,0,4a22000000000004
1093,1093,0,4822000000000000
1094,1094,0,4822000000000000
1095,1095,0,4802080000000004
1096,1096,0,4802080000000004
1097,1097,0,4802080000000000
1098,1098,0,4802080000000000
1099,1099,0,6902080000000004
1100,1100,0,6c02080000000004
1101,1101,0,6c02080000000000
1102,1102,0,6c02080000000000
1103,1103,0,6c02080000000004
1104,1104,0,6c02080000000004
1105,1105,0,6c02080000000000
1106,1106,0,6c02080000000000
1107,1107,0,6c42080000000004
1108,1108,0,6842080000000004
1109,1109,0,6842080000000000
1110,1110,0,6842080000000000
1111,1111,0,6802080000000004
1112,1112,0,6802080000000004
1113,1113,0,6802080000000000
1114,1114,0,4882080000000000
1115,1115,0,4a02080000000004
1116,1116,0,4a02080000000004
1117,1117,0,4a02080000000000
1118,1118,0,4a02080000000000
1119,1119,0,4a02080000000004
1120,1120,0,4a02080000000004
1121,1121,0,4a02080000000000
1122,1122,0,4a02080000000000
1123,1123,0,4822080000000004
1124,1124,0,4822080000000004
1125,1125,0,4822080000000000
1126,1126,0,4822080000000000
1127,1127,0,4802100000000004
1128,1128,0,4802100000000004
1129,1129,0,6902100000000000
1130,1130,0,6c02100000000000
1131,1131,0,6c02100000000004
1132,1132,0,6c02100000000004
1133,1133,0,6c02100000000000
1134,1134,0,6c02100000000000
1135,1135,0,6c02100000000004
1136,1136,0,6c02100000000004
1137,1137,0,6c02100000000000
1138,1138,0,6802100000000000
1139,1139,0,6842100000000004
1140,1140,0,6842100000000004
1141,1141,0,6842100000000000
1142,1142,0,6842100000000000
1143,1143,0,6802100000000004
1144,1144,0,4882100000000004
1145,1145,0,4a02100000000000
1146,1146,0,4a02100000000000
1147,1147,0,4a02100000000004
1148,1148,0,4a02100000000004
1149,1149,0,4a02100000000000
1150,1150,0,4a02100000000000
1151,1151,0,4a22100000000004
1152,1152,0,4a22100000000004
1153,1153,0,4822100000000000
1154,1154,0,4822100000000000
1155,1155,0,4802180000000004
1156,1156,0,4802180000000004
1157,1157,0,4802180000000000
1158,1158,0,4802180000000000
1159,1159,0,6902180000000004
1160,1160,0,6c02180000000004
1161,1161,0,6c02180000000000
1162,1162,0,6c02180000000000
1163,1163,0,6c02180000000004
1164,1164,0,6c02180000000004
1165,1165,0,6c02180000000000
1166,1166,0,6c02180000000000
1167,1167,0,6c42180000000004
1168,1168,0,6842180000000004
1169,1169,0,6842180000000000
1170,1170,0,6842180000000000
1171,1171,0,6802180000000004
1172,1172,0,6802180000000004
1173,1173,0,6802180000000000
1174,1174,0,4882180000000000
1175,1175,0,4a02180000000004
1176,1176,0,4a02180000000004
1177,1177,0,4a02180000000000
1178,1178,0,4a02180000000000
1179,1179,0,4a02180000000004
1180,1180,0,4a02180000000004
1181,1181,0,4a02180000000000
1182,1182,0,4a02180000000000
1183,1183,0,4822180000000004
1184,1184,0,4822180000000004
1185,1185,0,4822180000000000
1186,1186,0,4822180000000000
1187,1187,0,4802200000000004
1188,1188,0,4802200000000004
1189,1189,0,6902200000000000
1190,1190,0,6c02200000000000
1191,1191,0,6c02200000000004
1192,1192,0,6c02200000000004
1193,1193,0,6c02200000000000
1194,1194,0,6c02200000000000
1195,1195,0,6c02200000000004
1196,1196,0,6c02200000000004
1197,1197,0,6c02200000000000
1198,1198,0,6802200000000000
1199,1199,0,6842200000000004
1200,1200,0,6842200000000004
1201,1201,0,6842200000000000
1202,1202,0,6842200000000000
1203,1203,0,6802200000000004
1204,1204,0,4882200000000004
1205,1205,0,4a02200000000000
1206,1206,0,4a02200000000000
1207,1207,0,4a02200000000004
1208,1208,0,4a02200000000004
1209,1209,0,4a02200000000000
1210,1210,0,4a02200000000000
1211,1211,0,4a22200000000004
1212,1212,0,4a22200000000004
1213,1213,0,4822200000000000
1214,1214,0,4822200000000000
1215,1215,0,4802280000000004
1216,1216,0,4802280000000004
1217,1217,0,4802280000000000
1218,1218,0,4802280000000000
1219,1219,0,6902280000000004
1220,1220,0,6c02280000000004
1221,1221,0,6c02280000000000
1222,1222,0,6c02280000000000
1223,1223,0,6c02280000000004
1224,1224,0,6c02280000000004
1225,1225,0,6c02280000000000
1226,1226,0,6c02280000000000
1227,1227,0,6c42280000000004
1228,1228,0,6842280000000004
1229,1229,0,6842280000000000
1230,1230,0,6842280000000000
1231,1231,0,6802280000000004
1232,1232,0,6802280000000004
1233,1233,0,6802280000000000
1234,1234,0,4882280000000000
1235,1235,0,4a02280000000004
1236,1236,0,4a02280000000004
1237,1237,0,4a02280000000000
1238,1238,0,4a02280000000000
1239,1239,0,4a02280000000004
1240,1240,0,4a02280000000004
1241,1241,0,4a02280000000000
1242,1242,0,4a02280000000000
1243,1243,0,4822280000000004
1244,1244,0,4822280000000004
1245,1245,0,4822280000000000
1246,1246,0,4822280000000000
1247,1247,0,4802300000000004
1248,1248,0,4802300000000004
1249,1249,0,6902300000000000
1250,1250,0,6c02300000000000
1251,1251,0,6c02300000000004
1252,1252,0,6c02300000000004
1253,1253,0,6c02300000000000
1254,1254,0,6c02300000000000
1255,1255,0,6c02300000000004
1256,1256,0,6c02300000000004
1257,1257,0,6c02300000000000
1258,1258,0,6802300000000000
1259,1259,0,6842300000000004
1260,1260,0,6842300000000004
1261,1261,0,6842300000000000
1262,1262,0,6842300000000000
1263,1263,0,6802300000000004
1264,1264,0,4882300000000004
1265,1265,0,4a02300000000000
1266,1266,0,4a02300000000000
1267,1267,0,4a02300000000004
1268,1268,0,4a02300000000004
1269,1269,0,4a02300000000000
1270,1270,0,4a02300000000000
1271,1271,0,4a22300000000004
1272,1272,0,4a22300000000004
1273,1273,0,4822300000000000
1274,1274,0,4822300000000000
1275,1275,0,4802380000000004
1276,1276,0,4802380000000004
1277,1277,0,4802380000000000
1278,1278,0,4802380000000000
1279,1279,0,6902380000000004
1280,1280,0,6c02380000000004
1281,1281,0,6c02380000000000
1282,1282,0,6c02380000000000
1283,1283,0,6c02380000000004
1284,1284,0,6c02380000000004
1285,1285,0,6c02380000000000
1286,1286,0,6c02380000000000
1287,1287,0,6c42380000000004
1288,1288,0,6842380000000004
1289,1289,0,6842380000000000
1290,1290,0,6842380000000000
1291,1291,0,6802380000000004
1292,1292,0,6802380000000004
1293,1293,0,6802380000000000
1294,1294,0,4882380000000000
1295,1295,0,4a02380000000004
1296,1296,0,4a02380000000004
1297,1297,0,4a02380000000000
1298,1298,0,4a02380000000000
1299,1299,0,4a02380000000004
1300,1300,0,4a02380000000004
1301,1301,0,4a02380000000000
1302,1302,0,4a02380000000000
1303,1303,0,4822380000000004
1304,1304,0,4822380000000004
1305,1305,0,4822380000000000
1306,1306,0,4822380000000000
1307,1307,0,4802400000000004
1308,1308,0,4802400000000004
1309,1309,0,6902400000000000
1310,1310,0,6c02400000000000
1311,1311,0,6c02400000000004
1312,1312,0,6c02400000000004
1313,1313,0,6c02400000000000
1314,1314,0,6c02400000000000
1315,1315,0,6c02400000000004
1316,1316,0,6c02400000000004
1317,1317,0,6c02400000000000
1318,1318,0,6802400000000000
1319,1319,0,6842400000000004
1320,1320,0,6842400000000004
1321,1321,0,6842400000000000
1322,1322,0,6842400000000000
1323,1323,0,6802400000000004
1324,1324,0,4882400000000004
1325,1325,0,4a02400000000000
1326,1326,0,4a02400000000000
1327,1327,0,4a02400000000004
1328,1328,0,4a02400000000004
1329,1329,0,4a02400000000000
1330,1330,0,4a02400000000000
1331,1331,0,4a22400000000004
1332,1332,0,4a22400000000004
1333,1333,0,4822400000000000
1334,1334,0,4822400000000000
1335,1335,0,4802480000000004
1336,1336,0,4802480000000004
1337,1337,0,4802480000000000
1338,1338,0,4802480000000000
1339,1339,0,6902480000000004
1340,1340,0,6c02480000000004
1341,1341,0,6c02480000000000
1342,1342,0,6c02480000000000
1343,1343,0,6c02480000000004
1344,1344,0,6c02480000000004
1345,1345,0,6c02480000000000
1346,1346,0,6c02480000000000
1347,1347,0,6c42480000000004
1348,1348,0,6842480000000004
1349,1349,0,6842480000000000
1350,1350,0,6842480000000000
1351,1351,0,6802480000000004
1352,1352,0,6802480000000004
1353,1353,0,6802480000000000
1354,1354,0,4882480000000000
1355,1355,0,4a02480000000004
1356,1356,0,4a02480000000004
1357,1357,0,4a02480000000000
1358,1358,0,4a02480000000000
1359,1359,0,4a02480000000004
1360,1360,0,4a02480000000004
1361,1361,0,4a02480000000000
1362,1362,0,4a02480000000000
1363,1363,0,4822480000000004
1364,1364,0,4822480000000004
1365,1365,0,4822480000000000
1366,1366,0,4822480000000000
1367,1367,0,4802500000000004
1368,1368,0,4802500000000004
1369,1369,0,6902500000000000
1370,1370,0,6c02500000000000
1371,1371,0,6c02500000000004
1372,1372,0,6c02500000000004
1373,1373,0,6c02500000000000
1374,1374,0,6c02500000000000
1375,1375,0,6c02500000000004
1376,1376,0,6c02500000000004
1377,1377,0,6c02500000000000
1378,1378,0,6802500000000000
1379,1379,0,6842500000000004
1380,1380,0,6842500000000004
1381,1381,0,6842500000000000
1382,1382,0,6842500000000000
1383,1383,0,6802500000000004
1384,1384,0,4882500000000004
1385,1385,0,4a02500000000000
1386,1386,0,4a02500000000000
1387,1387,0,4a02500000000004
1388,1388,0,4a02500000000004
1389,1389,0,4a02500000000000
1390,1390,0,4a02500000000000
1391,1391,0,4a22500000000004
1392,1392,0,4a22500000000004
1393,1393,0,4822500000000000
1394,1394,0,4822500000000000
1395,1395,0,4802580000000004
1396,1396,0,4802580000000004
1397,1397,0,4802580000000000
1398,1398,0,4802580000000000
1399,1399,0,6902580000000004
1400,1400,0,6c02580000000004
1401,1401,0,6c02580000000000
1402,1402,0,6c02580000000000
1403,1403,0,6c02580000000004
1404,1404,0,6c02580000000004
1405,1405,0,6c02580000000000
1406,1406,0,6c02580000000000
1407,1407,0,6c42580000000004
1408,1408,0,6842580000000004
1409,1409,0,6842580000000000
1410,1410,0,6842580000000000
1411,1411,0,6802580000000004
1412,1412,0,6802580000000004
1413,1413,0,6802580000000000
1414,1414,0,4882580000000000
1415,1415,0,4a02580000000004
1416,1416,0,4a02580000000004
1417,1417,0,4a02580000000000
1418,1418,0,4a02580000000000
1419,1419,0,4a02580000000004
1420,1420,0,4a02580000000004
1421,1421,0,4a02580000000000
1422,1422,0,4a02580000000000
1423,1423,0,4822580000000004
1424,1424,0,4822580000000004
1425,1425,0,4822580000000000
1426,1426,0,4822580000000000
1427,1427,0,4802600000000004
1428,1428,0,4802600000000004
1429,1429,0,6902600000000000
1430,1430,0,6c02600000000000
1431,1431,0,6c02600000000004
1432,1432,0,6c02600000000004
1433,1433,0,6c02600000000000
1434,1434,0,6c02600000000000
1435,1435,0,6c02600000000004
1436,1436,0,6c02600000000004
1437,1437,0,6c02600000000000
1438,1438,0,6802600000000000
1439,1439,0,6842600000000004
1440,1440,0,6842600000000004
1441,1441,0,6842600000000000
1442,1442,0,6842600000000000
1443,1443,0,6802600000000004
1444,1444,0,4882600000000004
1445,1445,0,4a02600000000000
1446,1446,0,4a02600000000000
1447,1447,0,4a02600000000004
1448,1448,0,4a02600000000004
1449,1449,0,4a02600000000000
1450,1450,0,4a02600000000000
1451,1451,0,4a22600000000004
1452,1452,0,4a22600000000004
1453,1453,0,4822600000000000
1454,1454,0,4822600000000000
1455,1455,0,4802680000000004
1456,1456,0,4802680000000004
1457,1457,0,4802680000000000
1458,1458,0,4802680000000000
1459,1459,0,6902680000000004
1460,1460,0,6c02680000000004
1461,1461,0,6c02680000000000
1462,1462,0,6c02680000000000
1463,1463,0,6c02680000000004
1464,1464,0,6c02680000000004
1465,1465,0,6c02680000000000
1466,1466,0,6c02680000000000
1467,1467,0,6c42680000000004
1468,1468,0,6842680000000004
1469,1469,0,6842680000000000
1470,1470,0,6842680000000000
1471,1471,0,6802680000000004
1472,1472,0,6802680000000004
1473,1473,0,6802680000000000
1474,1474,0,4882680000000000
1475,1475,0,4a02680000000004
1476,1476,0,4a02680000000004
1477,1477,0,4a02680000000000
1478,1478,0,4a02680000000000
1479,1479,0,4a02680000000004
1480,1480,0,4a02680000000004
1481,1481,0,4a02680000000000
1482,1482,0,4a02680000000000
1483,1483,0,4822680000000004
1484,1484,0,4822680000000004
1485,1485,0,4822680000000000
1486,1486,0,4822680000000000
1487,1487,0,4802700000000004
1488,1488,0,4802700000000004
1489,1489,0,6902700000000000
1490,1490,0,6c02700000000000
1491,1491,0,6c02700000000004
1492,1492,0,6c02700000000004
1493,1493,0,6c02700000000000
1494,1494,0,6c02700000000000
1495,1495,0,6c02700000000004
1496,1496,0,6c02700000000004
1497,1497,0,6c02700000000000
1498,1498,0,6802700000000000
1499,1499,0,6842700000000004
1500,1500,0,6842700000000004
1501,1501,0,6842700000000000
1502,1502,0,6842700000000000
1503,1503,0,6802700000000004
1504,1504,0,4882700000000004
1505,1505,0,4a02700000000000
1506,1506,0,4a02700000000000
1507,1507,0,4a02700000000004
1508,1508,0,4a02700000000004
1509,1509,0,4a02700000000000
1510,1510,0,4a02700000000000
1511,1511,0,4a22700000000004
1512,1512,0,4a22700000000004
1513,1513,0,4822700000000000
1514,1514,0,4822700000000000
1515,1515,0,4802780000000004
1516,1516,0,4802780000000004
1517,1517,0,4802780000000000
1518,1518,0,4802780000000000
1519,1519,0,6902780000000004
1520,1520,0,6c02780000000004
1521,1521,0,6c02780000000000
1522,1522,0,6c02780000000000
1523,1523,0,6c02780000000004
1524,1524,0,6c02780000000004
1525,1525,0,6c02780000000000
1526,1526,0,6c02780000000000
1527,1527,0,6c42780000000004
1528,1528,0,6842780000000004
1529,1529,0,6842780000000000
1530,1530,0,6842780000000000
1531,1531,0,6802780000000004
1532,1532,0,6802780000000004
1533,1533,0,6802780000000000
1534,1534,0,4882780000000000
1535,1535,0,4a02780000000004
1536,1536,0,4a02780000000004
1537,1537,0,4a02780000000000
1538,1538,0,4a02780000000000
1539,1539,0,4a02780000000004
1540,1540,0,4a02780000000004
1541,1541,0,4a02780000000000
1542,1542,0,4a02780000000000
1543,1543,0,4822780000000004
1544,1544,0,4822780000000004
1545,1545,0,4822780000000000
1546,1546,0,4822780000000000
1547,1547,0,4802800000000004
1548,1548,0,4802800000000004
1549,1549,0,6902800000000000
1550,1550,0,6c02800000000000
1551,1551,0,6c02800000000004
1552,1552,0,6c02800000000004
1553,1553,0,6c02800000000000
1554,1554,0,6c02800000000000
1555,1555,0,6c02800000000004
1556,1556,0,6c02800000000004
1557,1557,0,6c02800000000000
1558,1558,0,6802800000000000
1559,1559,0,6842800000000004
1560,1560,0,6842800000000004
1561,1561,0,6842800000000000
1562,1562,0,6842800000000000
1563,1563,0,6802800000000004
1564,1564,0,4882800000000004
1565,1565,0,4a02800000000000
1566,1566,0,4a02800000000000
1567,1567,0,4a02800000000004
1568,1568,0,4a02800000000004
1569,1569,0,4a02800000000000
1570,1570,0,4a02800000000000
1571,1571,0,4a22800000000004
1572,1572,0,4a22800000000004
1573,1573,0,4822800000000000
1574,1574,0,4822800000000000
1575,1575,0,4802880000000004
1576,1576,0,4802880000000004
1577,1577,0,4802880000000000
1578,1578,0,4802880000000000
1579,1579,0,6902880000000004
1580,1580,0,6c02880000000004
1581,1581,0,6c02880000000000
1582,1582,0,6c02880000000000
1583,1583,0,6c02880000000004
1584,1584,0,6c02880000000004
1585,1585,0,6c02880000000000
1586,1586,0,6c02880000000000
1587,1587,0,6c42880000000004
1588,1588,0,6842880000000004
1589,1589,0,6842880000000000
1590,1590,0,6842880000000000
1591,1591,0,6802880000000004
1592,1592,0,6802880000000004
1593,1593,0,6802880000000000
1594,1594,0,4882880000000000
1595,1595,0,4a02880000000004
1596,1596,0,4a02880000000004
1597,1597,0,4a02880000000000
1598,1598,0,4a02880000000000
1599,1599,0,4a02880000000004
1600,1600,0,4a02880000000004
1601,1601,0,4a02880000000000
1602,1602,0,4a02880000000000
1603,1603,0,4822880000000004
1604,1604,0,4822880000000004
1605,1605,0,4822880000000000
1606,1606,0,4822880000000000
1607,1607,0,4802900000000004
1608,1608,0,4802900000000004
1609,1609,0,6902900000000000
1610,1610,0,6c02900000000000
1611,1611,0,6c02900000000004
1612,1612,0,6c02900000000004
1613,1613,0,6c02900000000000
1614,1614,0,6c02900000000000
1615,1615,0,6c02900000000004
1616,1616,0,6c02900000000004
1617,1617,0,6c02900000000000
1618,1618,0,6802900000000000
1619,1619,0,6842900000000004
1620,1620,0,6842900000000004
1621,1621,0,6842900000000000
1622,1622,0,6842900000000000
1623,1623,0,6802900000000004
1624,1624,0,4882900000000004
1625,1625,0,4a02900000000000
1626,1626,0,4a02900000000000
1627,1627,0,4a02900000000004
1628,1628,0,4a02900000000004
1629,1629,0,4a02900000000000
1630,1630,0,4a02900000000000
1631,1631,0,4a22900000000004
1632,1632,0,4a22900000000004
1633,1633,0,4822900000000000
1634,1634,0,4822900000000000
1635,1635,0,4802980000000004
1636,1636,0,4802980000000004
1637,1637,0,4802980000000000
1638,1638,0,4802980000000000
1639,1639,0,6902980000000004
1640,1640,0,6c02980000000004
1641,1641,0,6c02980000000000
1642,1642,0,6c02980000000000
1643,1643,0,6c02980000000004
1644,1644,0,6c02980000000004
1645,1645,0,6c02980000000000
1646,1646,0,6c02980000000000
1647,1647,0,6c42980000000004
1648,1648,0,6842980000000004
1649,1649,0,6842980000000000
1650,1650,0,6842980000000000
1651,1651,0,6802980000000004
1652,1652,0,6802980000000004
1653,1653,0,6802980000000000
1654,1654,0,4882980000000000
1655,1655,0,4a02980000000004
1656,1656,0,4a02980000000004
1657,1657,0,4a02980000000000
1658,1658,0,4a02980000000000
1659,1659,0,4a02980000000004
1660,1660,0,4a02980000000004
1661,1661,0,4a02980000000000
1662,1662,0,4a02980000000000
1663,1663,0,4822980000000004
1664,1664,0,4822980000000004
1665,1665,0,4822980000000000
1666,1666,0,4822980000000000
1667,1667,0,4802a00000000004
1668,1668,0,4802a00000000004
1669,1669,0,6902a00000000000
1670,1670,0,6c02a00000000000
1671,1671,0,6c02a00000000004
1672,1672,0,6c02a00000000004
1673,1673,0,6c02a00000000000
1674,1674,0,6c02a00000000000
1675,1675,0,6c02a00000000004
1676,1676,0,6c02a00000000004
1677,1677,0,6c02a00000000000
1678,1678,0,6802a00000000000
1679,1679,0,6842a00000000004
1680,1680,0,6842a00000000004
1681,1681,0,6842a00000000000
1682,1682,0,6842a00000000000
1683,1683,0,6802a00000000004
1684,1684,0,4882a00000000004
1685,1685,0,4a02a00000000000
1686,1686,0,4a02a00000000000
1687,1687,0,4a02a00000000004
1688,1688,0,4a02a00000000004
1689,1689,0,4a02a00000000000
1690,1690,0,4a02a00000000000
1691,1691,0,4a22a00000000004
1692,1692,0,4a22a00000000004
1693,1693,0,4822a00000000000
1694,1694,0,4822a00000000000
1695,1695,0,4802a80000000004
1696,1696,0,4802a80000000004
1697,1697,0,4802a80000000000
1698,1698,0,4802a80000000000
1699,1699,0,6902a80000000004
1700,1700,0,6c02a80000000004
1701,1701,0,6c02a80000000000
1702,1702,0,6c02a80000000000
1703,1703,0,6c02a80000000004
1704,1704,0,6c02a80000000004
1705,1705,0,6c02a80000000000
1706,1706,0,6c02a80000000000
1707,1707,0,6c42a80000000004
1708,1708,0,6842a80000000004
1709,1709,0,6842a80000000000
1710,1710,0,6842a80000000000
1711,1711,0,6802a80000000004
1712,1712,0,6802a80000000004
1713,1713,0,6802a80000000000
1714,1714,0,4882a80000000000
1715,1715,0,4a02a80000000004
1716,1716,0,4a02a80000000004
1717,1717,0,4a02a80000000000
1718,1718,0,4a02a80000000000
1719,1719,0,4a02a80000000004
1720,1720,0,4a02a80000000004
1721,1721,0,4a02a80000000000
1722,1722,0,4a02a80000000000
1723,1723,0,4822a80000000004
1724,1724,0,4822a80000000004
1725,1725,0,4822a80000000000
1726,1726,0,4822a80000000000
1727,1727,0,4802b00000000004
1728,1728,0,4802b00000000004
1729,1729,0,6902b00000000000
1730,1730,0,6c02b00000000000
1731,1731,0,6c02b00000000004
1732,1732,0,6c02b00000000004
1733,1733,0,6c02b00000000000
1734,1734,0,6c02b00000000000
1735,1735,0,6c02b00000000004
1736,1736,0,6c02b00000000004
1737,1737,0,6c02b00000000000
1738,1738,0,6802b00000000000
1739,1739,0,6842b00000000004
1740,1740,0,6842b00000000004
1741,1741,0,6842b00000000000
1742,1742,0,6842b00000000000
1743,1743,0,6802b00000000004
1744,1744,0,4882b00000000004
1745,1745,0,4a02b00000000000
1746,1746,0,4a02b00000000000
1747,1747,0,4a02b00000000004
1748,1748,0,4a02b00000000004
1749,1749,0,4a02b00000000000
1750,1750,0,4a02b00000000000
1751,1751,0,4a22b00000000004
1752,1752,0,4a22b00000000004
1753,1753,0,4822b00000000000
1754,1754,0,4822b00000000000
1755,1755,0,4802b80000000004
1756,1756,0,4802b80000000004
1757,1757,0,4802b80000000000
1758,1758,0,4802b80000000000
1759,1759,0,6902b80000000004
1760,1760,0,6c02b80000000004
1761,1761,0,6c02b80000000000
1762,1762,0,6c02b80000000000
1763,1763,0,6c02b80000000004
1764,1764,0,6c02b80000000004
1765,1765,0,6c02b80000000000
1766,1766,0,6c02b80000000000
1767,1767,0,6c42b80000000004
1768,1768,0,6842b80000000004
1769,1769,0,6842b80000000000
1770,1770,0,6842b80000000000
1771,1771,0,6802b80000000004
1772,1772,0,6802b80000000004
1773,1773,0,6802b80000000000
1774,1774,0,4882b80000000000
1775,1775,0,4a02b80000000004
1776,1776,0,4a02b80000000004
1777,1777,0,4a02b80000000000
1778,1778,0,4a02b80000000000
1779,1779,0,4a02b80000000004
1780,1780,0,4a02b80000000004
1781,1781,0,4a02b80000000000
1782,1782,0,4a02b80000000000
1783,1783,0,4822b80000000004
1784,1784,0,4822b80000000004
1785,1785,0,4822b80000000000
1786,1786,0,4822b80000000000
1787,1787,0,4802c00000000004
1788,1788,0,4802c00000000004
1789,1789,0,6902c00000000000
1790,1790,0,6c02c00000000000
1791,1791,0,6c02c00000000004
1792,1792,0,6c02c00000000004
1793,1793,0,6c02c00000000000
1794,1794,0,6c02c00000000000
1795,1795,0,6c02c00000000004
1796,1796,0,6c02c00000000004
1797,1797,0,6c02c00000000000
1798,1798,0,6802c00000000000
1799,1799,0,6842c00000000004
1800,1800,0,6842c00000000004
1801,1801,0,6842c00000000000
1802,1802,0,6842c00000000000
1803,1803,0,6802c00000000004
1804,1804,0,4882c00000000004
1805,1805,0,4a02c00000000000
1806,1806,0,4a02c00000000000
1807,1807,0,4a02c00000000004
1808,1808,0,4a02c00000000004
1809,1809,0,4a02c00000000000
1810,1810,0,4a02c00000000000
1811,1811,0,4a22c00000000004
1812,1812,0,4a22c00000000004
1813,1813,0,4822c00000000000
1814,1814,0,4822c00000000000
1815,1815,0,4802c80000000004
1816,1816,0,4802c80000000004
1817,1817,0,4802c80000000000
1818,1818,0,4802c80000000000
1819,1819,0,6902c80000000004
1820,1820,0,6c02c80000000004
1821,1821,0,6c02c80000000000
1822,1822,0,6c02c80000000000
1823,1823,0,6c02c80000000004
1824,1824,0,6c02c80000000004
1825,1825,0,6c02c80000000000
1826,1826,0,6c02c80000000000
1827,1827,0,6c42c80000000004
1828,1828,0,6842c80000000004
1829,1829,0,6842c80000000000
1830,1830,0,6842c80000000000
1831,1831,0,6802c80000000004
1832,1832,0,6802c80000000004
1833,1833,0,6802c80000000000
1834,1834,0,4882c80000000000
1835,1835,0,4a02c80000000004
1836,1836,0,4a02c80000000004
1837,1837,0,4a02c80000000000
1838,1838,0,4a02c80000000000
1839,1839,0,4a02c80000000004
1840,1840,0,4a02c80000000004
1841,1841,0,4a02c80000000000
1842,1842,0,4a02c80000000000
1843,1843,0,4822c80000000004
1844,1844,0,4822c80000000004
1845,1845,0,4822c80000000000
1846,1846,0,4822c80000000000
1847,1847,0,4802d00000000004
1848,1848,0,4802d00000000004
1849,1849,0,6902d00000000000
1850,1850,0,6c02d00000000000
1851,1851,0,6c02d00000000004
1852,1852,0,6c02d00000000004
1853,1853,0,6c02d00000000000
1854,1854,0,6c02d00000000000
1855,1855,0,6c02d00000000004
1856,1856,0,6c02d00000000004
1857,1857,0,6c02d00000000000
1858,1858,0,6802d00000000000
1859,1859,0,6842d00000000004
1860,1860,0,6842d00000000004
1861,1861,0,6842d00000000000
1862,1862,0,6842d00000000000
1863,1863,0,6802d00000000004
1864,1864,0,4882d00000000004
1865,1865,0,4a02d00000000000
1866,1866,0,4a02d00000000000
1867,1867,0,4a02d00000000004
1868,1868,0,4a02d00000000004
1869,1869,0,4a02d00000000000
1870,1870,0,4a02d00000000000
1871,1871,0,4a22d00000000004
1872,1872,0,4a22d00000000004
1873,1873,0,4822d00000000000
1874,1874,0,4822d00000000000
1875,1875,0,4802d80000000004
1876,1876,0,4802d80000000004
1877,1877,0,4802d80000000000
